country,lat,lon,heading
TW,23.051105,120.667659,0
US,35.665851,-102.519045,0
MK,42.010494,21.460852,0
PR,18.09759,-66.2316,0
LS,-29.513228,28.528059,0
SE,59.676737,18.615992,0
ME,42.893154,19.94565,0
SI,45.55819,14.18073,0
EC,-3.7518,-79.610371,0
PE,-6.521546,-79.40621,0
TN,35.107799,10.707351,0
KE,-1.936896,38.377162,0
AS,-14.178041,-169.623447,0
GR,39.793844,19.744005,0
LS,-28.928465,28.426662,0
UA,51.721321,24.478511,0
LS,-29.7289,27.501519,0
NZ,-39.053317,174.80197,0
SI,46.590346,16.17984,0
LU,49.697763,6.068502,0
GH,6.350048,-0.487012,0
NA,-17.661571,15.293264,0
LV,56.26695,27.096216,0
RS,44.937727,19.894542,0
PR,18.292709,-66.501897,0
FI,61.425571,25.322752,0
BR,-20.600301,-47.303468,0
JO,31.993934,35.820231,0
SZ,-26.866118,31.59735,0
IS,65.306991,-19.787329,0
PR,18.400092,-66.016048,0
KR,36.518333,128.624298,0
GH,5.218086,-1.061009,0
RW,-2.036499,30.080529,0
JE,49.257468,-2.149607,0
FR,49.157701,6.962307,0
KR,37.470093,127.273691,0
PL,52.667298,17.577503,0
CO,10.342327,-75.385301,0
AE,25.509892,56.071536,0
CX,-10.428325,105.664889,0
CL,-30.64727,-71.645222,0
MN,48.189795,106.355923,0
FR,48.742946,2.284995,0
JP,35.854473,140.454553,0
FO,62.006479,-6.792017,0
JO,29.56892,35.153867,0
NG,6.54641,7.912174,0
MO,22.114341,113.562674,0
KG,40.537186,72.844483,0
MN,48.724138,98.641223,0
TH,15.502567,99.907409,0
BT,26.874224,91.493867,0
HU,47.431772,19.261075,0
NP,28.634413,81.140613,0
MP,15.250782,145.77695,0
LU,49.560887,6.114185,0
LA,17.985687,102.621024,0
GB,52.327037,-3.060533,0
IN,27.703553,77.115918,0
SM,43.911748,12.412223,0
AR,-32.624909,-60.159601,0
GH,6.494875,-0.84567,0
BR,-16.220592,-47.915524,0
CZ,50.854459,15.036094,0
AS,-14.255157,-170.658794,0
KZ,52.533872,62.191601,0
GU,13.325701,144.666784,0
RU,60.605518,151.581216,0
PA,9.185679,-82.325768,0
BE,51.03097,3.507193,0
NO,58.771004,7.798126,0
IN,24.017117,74.954894,0
LT,55.544036,21.120815,0
HR,44.219318,15.175349,0
BG,42.855303,27.692715,0
NZ,-41.245169,173.576829,0
PL,50.641416,22.074925,0
SM,43.950317,12.465697,0
BG,42.929572,26.168072,0
LS,-28.892951,28.015489,0
KG,42.560001,73.866436,0
MO,22.158029,113.54628,0
HK,22.228437,113.933922,0
LS,-29.396365,27.552015,0
RS,43.778383,20.513149,0
ST,0.332098,6.663285,0
AS,-14.298666,-170.810049,0
LU,49.634618,6.302156,0
MY,0.954036,110.543677,0
KR,37.897905,127.230197,0
LS,-29.466871,27.375926,0
KR,37.370646,126.832273,0
BR,-19.014716,-49.452736,0
LB,33.855643,35.8837,0
GU,13.561131,144.887068,0
SG,1.392455,103.90824,0
TN,36.915173,10.306187,0
IE,53.721109,-6.488506,0
OM,22.770615,58.01561,0
TH,15.337768,103.802425,0
MN,50.368702,99.400218,0
GB,52.905506,1.289219,0
CZ,49.220201,14.509793,0
SM,43.915959,12.445248,0
VI,17.779259,-64.789315,0
UY,-32.907553,-54.291399,0
AR,-38.223763,-57.74466,0
SI,46.228087,15.047782,0
PR,18.368757,-65.779055,0
DE,49.93524,11.245407,0
MY,2.095,111.520114,0
NZ,-37.925501,176.61443,0
TH,13.103028,101.67177,0
IS,64.757368,-22.253758,0
LK,6.378202,80.595254,0
PT,39.31179,-9.126129,0
AT,48.350803,15.623,0
CA,44.184974,-64.630676,0
EE,59.021365,23.132498,0
LI,47.21297,9.549585,0
BT,27.247313,90.05152,0
CL,-38.701929,-73.188485,0
MO,22.161732,113.543101,0
SM,43.927096,12.49792,0
BE,50.920557,4.29273,0
NO,70.064689,28.923056,0
MO,22.141398,113.569776,0
IS,66.11013,-20.201393,0
PH,10.454115,123.925282,0
GL,64.17687,-51.70915,0
ES,40.533441,-2.023878,0
SZ,-26.020586,31.205461,0
BD,25.134303,90.240993,0
IE,53.510458,-7.043931,0
SE,59.027803,17.058324,0
ID,-6.653904,108.107348,0
AD,42.571296,1.596954,0
IS,65.631279,-21.40334,0
LB,33.897728,35.491937,0
RS,44.681378,20.709227,0
AR,-32.824646,-60.547572,0
HR,45.251731,15.860639,0
BT,26.945296,89.994518,0
AS,-14.340451,-170.782272,0
DK,55.250621,14.828748,0
GL,67.008822,-50.767076,0
LS,-28.97971,28.85354,0
FR,47.80184,4.196988,0
VN,10.151086,106.768826,0
AE,25.097844,55.163389,0
MT,35.853857,14.406542,0
MO,22.188078,113.549177,0
BW,-23.997318,21.692214,0
GU,13.543482,144.912671,0
EC,-0.141033,-79.331706,0
DK,56.835379,9.812938,0
LS,-28.736321,28.296841,0
HK,22.525929,114.095612,0
IS,63.956821,-20.262946,0
HU,47.95135,21.361835,0
SZ,-26.446129,31.312184,0
MT,35.90078,14.371716,0
SK,48.182821,19.284773,0
SN,14.803199,-15.964938,0
ES,43.237928,-2.160032,0
DK,57.151007,9.7548,0
PA,9.321631,-79.954632,0
ME,42.901897,19.054658,0
IL,30.091364,35.137394,0
RS,44.794735,20.911058,0
KH,12.995149,102.518577,0
BT,27.286984,91.525368,0
BE,51.279416,4.157029,0
SK,48.362656,19.504085,0
LT,55.688047,23.65904,0
IN,19.476117,84.099561,0
PL,52.667578,19.149349,0
KR,37.153059,129.356583,0
SI,45.603918,14.231474,0
LT,55.714983,25.706563,0
MO,22.139174,113.570722,0
AT,47.349063,9.883961,0
US,40.632749,-103.211296,0
NA,-17.657406,14.91435,0
FI,62.703097,28.323669,0
MY,2.482843,102.33442,0
AU,-26.995866,139.017527,0
FO,62.204299,-6.761008,0
PE,-14.831718,-71.415993,0
DO,19.440558,-70.707988,0
PR,18.422696,-66.706059,0
CL,-38.400404,-72.764804,0
MN,44.706887,105.501927,0
RW,-1.757888,30.439409,0
RO,45.268447,28.495955,0
GL,61.003226,-45.467114,0
NO,59.070434,7.386907,0
BM,32.317147,-64.714137,0
SI,45.76983,14.422206,0
ME,42.687036,18.994876,0
AD,42.595315,1.673792,0
US,37.706274,-105.249607,0
UA,51.250193,33.915724,0
MT,35.839292,14.541883,0
CA,50.608456,-118.788091,0
TR,39.885566,38.438551,0
LU,49.708386,6.360041,0
RW,-1.80354,30.454096,0
TN,33.362819,10.598405,0
ST,0.35626,6.671263,0
ID,0.768286,127.363797,0
MX,27.686025,-100.767132,0
LI,47.186084,9.54893,0
HK,22.379524,113.982733,0
LS,-29.546234,28.151336,0
SK,48.183512,18.035299,0
MT,35.879005,14.467134,0
CO,1.717039,-75.719517,0
IE,52.688445,-7.545292,0
JE,49.191446,-2.087547,0
SE,63.289996,14.420763,0
KE,-4.663365,39.206034,0
RS,43.055616,21.777454,0
LS,-29.408884,27.583582,0
AE,25.446744,56.127526,0
NG,9.444777,7.341365,0
NO,59.920788,5.897274,0
JO,31.912154,35.898531,0
TH,8.055228,98.754999,0
MO,22.215638,113.546307,0
MX,22.83936,-105.772775,0
EC,-1.041275,-77.898322,0
RW,-2.102056,29.331359,0
ME,42.753437,18.998596,0
IE,54.024747,-7.913145,0
UG,-0.037518,30.122358,0
US,45.116954,-105.844573,0
DE,54.099778,13.13991,0
IS,65.618338,-15.092076,0
TH,14.937117,99.690286,0
UG,0.025354,32.438927,0
BR,-7.511318,-34.81121,0
LK,6.558139,80.183322,0
DO,19.469523,-70.680574,0
GI,36.14591,-5.351544,0
GL,64.18849,-51.722914,0
KH,13.824883,107.055634,0
MK,41.990271,20.975611,0
IM,54.235386,-4.474282,0
LI,47.147165,9.50844,0
TW,22.781395,121.154055,0
BT,27.528314,90.235464,0
EC,-0.752266,-78.727406,0
SE,62.181125,14.931719,0
KG,42.197826,73.567262,0
ZA,-24.523078,29.435487,0
RS,45.668919,19.542922,0
LV,56.947016,23.501282,0
TR,41.075108,36.821497,0
RO,46.899849,26.030401,0
BD,26.142704,88.279616,0
AE,25.523011,55.58636,0
QA,25.209647,51.43506,0
FI,60.040811,23.383311,0
MT,35.862516,14.403902,0
KZ,43.247652,76.831059,0
PH,7.763535,125.860341,0
RO,44.817926,21.859967,0
NG,10.409401,5.322054,0
IL,31.808932,35.194713,0
US,32.913489,-96.339846,0
CW,12.103257,-68.915397,0
UG,2.335972,31.54562,0
GI,36.141617,-5.350998,0
LB,33.870294,35.562466,0
LK,7.248226,80.528951,0
RO,45.910396,21.417487,0
AD,42.568376,1.600279,0
UG,0.336333,32.728071,0
KE,0.17495,34.166285,0
DE,52.388306,13.132364,0
MN,49.53443,100.165689,0
HR,46.019109,17.051404,0
BE,50.978242,4.091531,0
EE,57.593614,26.677988,0
BR,4.121158,-60.463632,0
AL,40.399132,20.134657,0
SG,1.311074,103.735187,0
AL,41.026596,19.97109,0
BE,50.701711,5.496375,0
JP,35.149657,137.91447,0
LK,9.40371,80.340006,0
LS,-28.838434,28.224183,0
MK,42.053069,21.39114,0
BW,-23.543764,20.791409,0
HU,46.423235,17.913085,0
EC,-3.596237,-79.896566,0
CL,-40.051241,-73.103734,0
BW,-23.890847,23.57042,0
EE,58.326209,23.907049,0
LK,7.022007,81.260151,0
FI,64.667218,24.442698,0
RO,44.750586,27.89191,0
AD,42.570543,1.49166,0
AD,42.553542,1.548374,0
UY,-34.076206,-54.467274,0
ID,-6.83481,107.794862,0
GB,53.124621,-1.976653,0
AL,40.011981,20.235263,0
UA,47.626296,31.536348,0
NO,58.101304,6.846543,0
RS,43.795308,21.33199,0
LU,49.709442,6.428237,0
SZ,-26.366175,31.529562,0
TR,40.174139,31.981455,0
JP,34.594302,133.666777,0
SI,45.883039,15.055064,0
GH,5.892379,-0.085039,0
TW,24.142191,121.637387,0
KR,37.529285,127.122953,0
FO,62.118777,-6.757459,0
SZ,-26.111118,32.001303,0
AT,46.96781,10.533648,0
DE,50.37478,7.266726,0
VI,17.741598,-64.647194,0
VN,18.963521,105.476889,0
SI,45.559044,15.090434,0
ST,0.324633,6.707118,0
LA,17.939789,102.646227,0
SE,64.704212,16.549544,0
CA,44.086574,-65.588943,0
DE,48.166818,11.97831,0
FO,62.091704,-6.765835,0
SG,1.334208,104.022472,0
JO,30.44654,35.287545,0
JO,29.751708,35.290407,0
IS,63.542347,-19.604424,0
TH,15.130811,100.121279,0
BT,27.127126,91.557218,0
NP,27.707726,83.252824,0
TH,13.507307,100.405583,0
IS,64.374397,-15.286198,0
NP,27.17617,87.776759,0
GR,37.133906,21.912499,0
KG,41.59271,75.862694,0
MK,41.388208,20.824617,0
KR,35.359982,128.905878,0
GH,5.33829,-1.129361,0
KR,35.907165,126.842147,0
BR,-16.759961,-41.412827,0
AE,25.210632,55.635859,0
PA,8.556057,-82.318833,0
PR,18.167085,-66.195908,0
TH,8.412155,99.610041,0
GT,14.234898,-91.392946,0
NO,68.434652,17.435498,0
CW,12.265625,-69.103175,0
EE,58.579679,23.532131,0
BE,51.235569,3.074251,0
AT,47.23251,14.386096,0
UG,0.271351,32.578111,0
UA,48.840886,29.191557,0
AS,-14.26711,-170.652155,0
BO,-16.595371,-68.8241,0
BT,26.955738,90.530547,0
BO,-18.63672,-66.300406,0
HU,45.8716,18.336981,0
AS,-14.213705,-169.43407,0
SI,45.90376,14.956209,0
LU,49.649399,5.940364,0
FI,68.670411,27.52089,0
DK,56.267276,9.002174,0
MO,22.161729,113.555622,0
AT,47.692571,13.71244,0
AX,60.076014,20.190492,0
SI,46.132276,14.998397,0
MN,48.220591,109.878179,0
FI,60.719257,25.491876,0
MY,5.855345,117.557063,0
KH,11.331938,104.325039,0
NP,26.690512,86.953101,0
LS,-29.712139,27.478815,0
NP,26.731607,85.985957,0
PA,8.386256,-82.202123,0
HU,47.52369,18.507898,0
HU,46.931629,17.164181,0
JE,49.170356,-2.07367,0
CX,-10.514861,105.650089,0
ID,2.462327,99.17871,0
MY,3.639084,102.471364,0
NZ,-45.385164,170.828349,0
CO,10.958307,-74.747332,0
SZ,-27.077733,31.221248,0
SI,45.528362,14.985793,0
IM,54.387086,-4.38178,0
HK,22.493058,114.088989,0
AT,46.790075,12.433244,0
UY,-33.214053,-57.576442,0
KH,13.174693,102.586619,0
IS,65.925944,-18.358298,0
IE,52.385967,-9.3109,0
BR,-10.854071,-37.088064,0
BR,-9.254965,-49.899053,0
BG,43.633201,28.145774,0
AX,60.2984,20.006926,0
SZ,-25.951066,31.252792,0
GT,14.329681,-91.88441,0
FR,47.883631,-4.198261,0
IL,32.811747,35.485901,0
PR,18.369121,-66.046754,0
AE,25.162406,55.207886,0
SG,1.385567,103.722747,0
MN,49.898939,106.261769,0
UY,-32.5223,-58.022009,0
IT,40.916006,15.71527,0
DK,55.37804,10.3542,0
IL,32.648886,35.290266,0
PE,-11.078101,-74.714887,0
MO,22.188188,113.533997,0
LT,55.436965,23.348686,0
PE,-16.58565,-71.236526,0
EE,57.923066,27.035931,0
IL,31.349337,34.960097,0
IS,64.201618,-21.476148,0
UG,0.463134,32.546646,0
SN,13.119999,-16.391937,0
UY,-31.534744,-55.10259,0
HK,22.459785,114.006124,0
SG,1.343253,103.892081,0
NO,58.201681,7.824604,0
MY,5.467752,101.903717,0
PL,53.960545,18.720359,0
TH,15.214026,101.104159,0
TR,38.840548,29.955933,0
GT,14.848633,-91.924182,0
FR,44.178447,2.400534,0
CX,-10.499349,105.67488,0
SE,58.915846,15.995216,0
JO,30.847379,35.417438,0
CL,-27.35152,-70.012451,0
KR,37.651286,126.443437,0
PE,-7.072523,-78.862003,0
GT,16.624546,-89.591814,0
UG,0.406467,32.527084,0
CL,-30.631207,-71.225986,0
ID,-4.426356,122.402677,0
AR,-27.719323,-64.229397,0
LA,15.119766,105.856214,0
LA,17.90354,102.6498,0
LI,47.199447,9.520397,0
PH,14.151428,121.492207,0
PL,53.248072,16.022978,0
LB,33.742867,35.725065,0
TH,16.690398,102.27229,0
GT,14.653189,-91.222842,0
HK,22.407748,114.325394,0
MN,49.034925,89.916506,0
LI,47.11692,9.53098,0
ID,-8.268921,123.54665,0
BD,22.718361,89.878816,0
ST,1.63562,7.419505,0
LU,50.163032,6.117424,0
ME,42.223479,19.025782,0
NO,59.523982,9.305866,0
IT,38.161804,15.924698,0
BW,-18.108737,25.321265,0
HR,45.736495,17.241244,0
AR,-45.532469,-71.561569,0
LV,57.003495,27.035108,0
AT,48.16157,13.628191,0
LS,-29.449471,27.978075,0
PL,52.414985,20.913159,0
MK,42.017213,20.972863,0
SE,59.383584,17.524405,0
NL,51.520286,3.726654,0
GL,61.157335,-45.419834,0
PT,40.865214,-7.068623,0
GT,15.582413,-90.002505,0
PE,-6.024798,-78.834916,0
ST,0.377789,6.661905,0
TR,40.463701,30.585805,0
DO,18.47087,-69.913365,0
TR,37.301294,36.977731,0
SK,48.094405,17.246411,0
BT,27.261204,91.170314,0
IT,40.657542,8.259472,0
ES,39.878586,-4.893799,0
BG,42.381319,23.110768,0
BT,27.317879,89.321355,0
BO,-16.221699,-68.585572,0
LS,-30.291275,27.847485,0
PL,53.081235,21.440909,0
LK,7.1747,80.382196,0
NZ,-41.11729,174.872476,0
AR,-45.991498,-69.707139,0
AX,60.245477,19.721621,0
ME,43.076089,19.827488,0
BR,-25.518911,-54.538452,0
MK,41.554126,22.564652,0
DK,56.530002,9.343255,0
GL,60.71885,-46.026596,0
DE,48.806622,9.801108,0
MX,21.943876,-99.978328,0
FO,62.097397,-7.14003,0
IS,66.005893,-18.784282,0
LT,55.767263,24.12508,0
MY,5.698631,102.148829,0
VI,17.755202,-64.775565,0
SN,12.726861,-15.630838,0
GB,54.57774,-5.994341,0
SK,48.342139,18.149559,0
KE,-1.413464,35.225585,0
MY,6.146962,102.163221,0
GH,5.658747,-0.266511,0
NP,27.99488,82.158293,0
AS,-14.2842,-170.677102,0
UY,-34.549803,-54.200198,0
NG,6.717009,3.990915,0
NL,51.713324,5.779167,0
CL,-53.436449,-70.988528,0
CL,-45.865936,-72.27721,0
AU,-18.984178,138.971565,0
NZ,-46.281846,169.851124,0
IL,32.232357,34.980421,0
SE,55.638472,13.487541,0
VI,18.319809,-64.850222,0
HK,22.428911,114.070807,0
IL,32.557112,35.452896,0
BD,22.364416,92.244789,0
NL,51.19792,5.94725,0
SK,48.068827,17.895273,0
ID,-3.710371,102.712994,0
NO,60.911489,11.825058,0
TH,14.965091,100.257186,0
CZ,50.72472,14.434415,0
US,35.521983,-93.873971,0
HK,22.363197,114.015365,0
KR,35.773939,129.373906,0
NO,60.475484,6.630423,0
SN,14.699982,-16.657401,0
HK,22.274454,114.16949,0
DO,19.468085,-70.707582,0
CL,-39.270014,-72.391307,0
MX,22.451227,-103.73784,0
AL,40.981688,19.89249,0
IT,46.395766,12.642127,0
MT,35.98099,14.33268,0
CL,-27.041753,-68.889807,0
GL,66.992825,-50.68075,0
AT,47.052595,14.433041,0
FO,62.064415,-7.245351,0
CW,12.105584,-68.842309,0
MC,43.735098,7.41814,0
GH,8.176724,-2.041804,0
DK,55.834883,12.433051,0
AE,25.451599,55.582925,0
MX,30.724008,-112.151687,0
SI,46.368156,14.901123,0
NL,51.094841,5.976184,0
FI,64.056894,24.161859,0
GT,14.447637,-91.148313,0
PH,6.518893,124.18893,0
NO,59.815622,7.57591,0
US,34.751172,-86.740914,0
SE,62.302956,14.058097,0
NA,-22.998137,14.650853,0
NP,27.854223,84.556855,0
TN,36.839969,10.167882,0
GL,69.218719,-51.105524,0
IM,54.176262,-4.571062,0
BD,22.095417,89.909631,0
TH,17.64747,104.103995,0
VN,15.287982,108.129133,0
BD,23.149781,90.918303,0
GT,16.300464,-89.416765,0
IT,44.100694,11.719206,0
SZ,-27.101826,31.098458,0
PL,50.059496,20.491555,0
SK,48.635296,18.901815,0
BT,27.502132,90.067363,0
GH,7.64681,-2.073831,0
BW,-24.655433,25.536708,0
PE,-12.199464,-77.026345,0
UA,48.491745,22.826535,0
GL,64.191287,-51.706959,0
MN,45.142862,109.979052,0
GT,14.570115,-90.72816,0
LV,57.403015,21.669421,0
KZ,49.216506,73.431897,0
LU,49.869522,6.267514,0
NA,-23.487228,16.65167,0
IM,54.335203,-4.394588,0
NZ,-44.248827,170.091913,0
LA,16.571661,104.751632,0
SZ,-26.336459,31.112107,0
LV,55.928742,26.193086,0
TN,35.42453,10.723917,0
IS,64.998658,-14.606301,0
GL,67.02408,-50.663543,0
MC,43.747942,7.434431,0
NO,59.06459,9.996202,0
VN,20.046081,106.060897,0
CA,48.101272,-66.10978,0
MO,22.207121,113.542527,0
PT,39.016868,-9.418476,0
FI,62.083003,27.139828,0
SK,48.554722,17.957228,0
TW,24.893853,121.141246,0
NA,-21.775857,18.252609,0
AD,42.548255,1.732161,0
NL,52.272508,4.782409,0
FR,48.502649,3.405878,0
KE,-1.952057,38.183909,0
HR,45.467268,14.953721,0
TW,24.303671,120.881798,0
ES,40.138948,-3.440931,0
GL,60.718441,-46.033767,0
LK,8.603632,80.443152,0
AX,60.295398,20.011815,0
LT,55.214941,26.455968,0
KE,0.351998,34.718448,0
UY,-33.971167,-55.642139,0
GU,13.249862,144.696139,0
IT,41.296992,15.137625,0
SG,1.322517,103.842719,0
MO,22.139856,113.563258,0
AX,60.287972,19.831729,0
KH,11.82241,104.745763,0
SZ,-26.189345,31.080332,0
GR,39.15057,23.855383,0
FI,61.642,27.43675,0
IT,42.181278,12.14044,0
UY,-32.238872,-56.206232,0
SZ,-26.300196,31.08843,0
RO,44.978142,22.749725,0
ST,0.342586,6.740154,0
BD,24.031843,91.376872,0
SN,12.823853,-11.837384,0
EC,-1.812254,-79.088301,0
PT,39.951256,-8.556754,0
PT,40.427946,-8.638248,0
SN,15.206183,-15.903123,0
HK,22.263204,114.147499,0
SZ,-26.489812,31.455474,0
MX,20.591054,-100.489623,0
ME,43.151447,19.278726,0
FO,62.218751,-7.123926,0
HR,43.278495,16.551565,0
LI,47.197223,9.550901,0
FR,45.079488,1.312403,0
NG,6.831151,2.834888,0
NG,12.137574,9.160454,0
FO,61.81382,-6.696761,0
MO,22.142313,113.577373,0
KR,38.211178,127.119823,0
IT,40.14147,15.184378,0
MC,43.735785,7.415432,0
NO,62.489393,8.536339,0
PE,-16.179305,-71.671313,0
PA,9.341588,-82.526551,0
PT,39.083376,-9.056881,0
SI,45.932849,15.120919,0
PH,7.657107,122.933763,0
UG,2.421373,31.760532,0
RS,43.812968,20.003631,0
AS,-14.343383,-170.737958,0
DK,56.176705,10.393692,0
ID,-4.259197,105.10575,0
RS,43.847706,19.854408,0
JE,49.201226,-2.153098,0
LB,34.27792,35.709144,0
KR,36.20149,129.285208,0
VN,18.214381,105.917812,0
NG,8.737374,3.388429,0
BW,-23.804836,22.410243,0
FO,62.226558,-6.923519,0
JP,32.836208,132.712492,0
AL,40.195345,20.082805,0
GT,14.926715,-90.010508,0
LU,49.914552,6.193457,0
CW,12.168915,-68.955389,0
ZA,-26.478631,27.632664,0
PR,18.357792,-67.268797,0
CL,-18.517693,-69.503575,0
LI,47.218135,9.527325,0
PR,18.176097,-66.180631,0
EE,58.4005,22.990667,0
CW,12.135993,-68.879868,0
RO,44.212705,23.194859,0
RU,57.064787,64.625475,0
CX,-10.415577,105.690988,0
CZ,50.001677,17.022511,0
AR,-28.190091,-62.094989,0
RW,-1.480196,30.403138,0
SM,43.940806,12.486084,0
JP,36.65344,137.316275,0
AS,-14.2478,-170.576946,0
TR,39.868294,39.091953,0
VI,17.70164,-64.847048,0
LT,55.463623,24.383149,0
NG,7.734816,4.570672,0
IL,32.403306,34.896353,0
CL,-27.669242,-70.818028,0
LB,33.675406,35.480119,0
EC,-3.747003,-79.834732,0
PT,41.493513,-8.783869,0
JP,39.214911,140.17069,0
AT,47.285064,10.612085,0
CZ,50.053199,16.394487,0
NG,9.667668,3.434383,0
RO,46.239592,24.809381,0
KZ,50.893058,79.460361,0
NO,60.081419,8.659502,0
KR,34.90641,126.302077,0
MP,15.124208,145.701391,0
NA,-22.744624,14.534176,0
MO,22.161256,113.557855,0
GU,13.458517,144.700513,0
MK,41.421238,22.853255,0
AL,40.461183,19.618222,0
KR,37.615495,126.801609,0
SN,13.805876,-16.455066,0
PR,17.958782,-66.858821,0
OM,16.887057,53.789608,0
UG,0.281117,32.556525,0
PE,-6.931045,-79.736142,0
VI,17.755226,-64.624811,0
BD,23.719062,89.739064,0
BT,27.305441,91.352269,0
AU,-39.831421,144.093287,0
ID,-8.787916,116.025218,0
UG,3.742198,33.736652,0
GH,4.883594,-1.752769,0
EC,-4.391977,-79.893704,0
KE,-0.918944,35.412831,0
ST,0.109291,6.625369,0
LS,-29.321585,27.751958,0
ES,40.057922,-3.612511,0
GH,9.36553,-0.003923,0
LS,-28.866405,28.040609,0
NZ,-37.967504,178.247893,0
JP,40.089968,141.824652,0
TW,24.805357,121.043792,0
JO,31.860678,35.718887,0
GR,36.142764,23.029608,0
CW,12.130938,-68.953765,0
MK,41.726189,20.841744,0
AS,-14.24938,-170.578666,0
IN,24.815428,85.079354,0
HR,43.944422,15.569576,0
CO,3.715271,-76.515621,0
SE,65.244256,20.248666,0
CC,-12.203538,96.853416,0
HK,22.36866,114.00752,0
OM,22.45126,58.635778,0
ST,0.212887,6.718096,0
CZ,49.11311,16.798814,0
AS,-14.269168,-170.673132,0
ZA,-26.706342,27.103996,0
TN,35.183084,10.722955,0
AR,-38.097737,-64.069707,0
NO,61.171062,8.055744,0
MC,43.730194,7.413043,0
LS,-29.035991,28.252443,0
NZ,-42.897916,171.558681,0
AU,-42.210337,148.039493,0
AS,-14.217958,-169.485607,0
TR,37.175012,36.935941,0
LK,7.089391,80.655454,0
PL,52.422901,18.458655,0
RO,47.561696,25.737605,0
EC,-2.111585,-79.023187,0
PH,7.596986,125.786175,0
LU,49.711212,6.251376,0
KG,41.677374,72.875719,0
MK,41.560428,22.181235,0
IS,64.495137,-21.941363,0
AX,60.138321,19.992754,0
LT,53.947766,23.985095,0
SK,48.462901,19.320549,0
EC,-0.052098,-78.969513,0
IE,53.28775,-8.290423,0
SM,43.952146,12.507419,0
JE,49.226966,-2.136747,0
SI,46.63145,15.734417,0
LA,17.987926,102.632462,0
US,42.49694,-88.442319,0
TN,35.620636,10.897818,0
MO,22.133884,113.581857,0
HR,44.479519,15.47395,0
NG,10.059424,9.089799,0
LT,55.700188,26.464816,0
NO,59.318025,8.792018,0
GL,68.821617,-51.195886,0
LV,57.884547,24.848716,0
TW,24.009838,120.654148,0
KZ,50.149239,55.02097,0
PA,8.882278,-79.769873,0
BO,-17.47874,-65.599919,0
LU,49.950235,5.854699,0
RS,44.812388,20.434442,0
PE,-11.075545,-77.499599,0
BR,-30.265635,-56.499892,0
EE,57.942226,27.068871,0
GU,13.402017,144.703136,0
RS,44.304527,20.56297,0
FI,60.655367,27.497907,0
LU,49.698294,6.128678,0
MX,24.558523,-111.405264,0
IS,65.306216,-15.162058,0
AU,-29.710869,144.200862,0
SZ,-26.285587,31.170742,0
AX,60.343678,19.944544,0
UY,-32.378964,-53.930489,0
NA,-24.724594,16.947656,0
VN,15.010884,108.083912,0
LV,56.84668,26.223269,0
